"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
467.875000,0.00000,,"Businesses, Attractions and Recreation 'Branson'",Statewide,"retail? ops","467875 D364","364 DPL",,FMN,M,Business
467.875000,0.00000,,"Businesses - Retail / Malls Retail - Bridgeton",Statewide,"Home Depot (Bridgeton)","HomeDepot Brdg B","331 DPL",,FMN,M,Business
467.875000,0.00000,,"Businesses Businesses - Miscellaneous",Statewide,"retail sales (Fisze/Hwy K-Target/PetsMart/Kohls)","467875 67,0","67.0 PL",,FMN,M,Business
467.875000,0.00000,,"Sports Venues Parking Garages/Lots",Statewide,"parking ops","parking 467.875","141.3 PL",,FMN,M,Business
467.875000,0.00000,WQKQ994,"Businesses - Retail / Malls Miscellaneous",Statewide,"Dick's Sporting Goods (Des Peres)","DIcks SpGds DesP","94.8 PL",,FMN,M,Business
467.875000,0.00000,,"Businesses - Retail / Malls Miscellaneous",Statewide,"Marshalls (Olive Blvd-Des Peres)","Marshalls DesPrs","100.0 PL",,FMN,M,Business
467.875000,0.00000,,"Businesses - Retail / Malls Miscellaneous",Statewide,"retail (near Raising canes)","467.875 948","94.8 PL",,FMN,M,Business
467.875000,0.00000,,"Businesses Retail",Statewide,"Home Depot","Home Depot WntzA","413 DPL",,FMN,M,Business
467.875000,0.00000,,"Businesses Retail",Statewide,"Dick's Sporting Goods","Dicks SpGds Wntv","94.8 PL",,FMN,M,Business
467.875000,0.00000,WQOL519,"Businesses, Attractions and Recreation Businesses",Statewide,"Aldi - Michigan Ave (Arnold) [Expired 11/21]","Aldi Arnold","612 DPL",,FMN,M,Business
467.875000,0.00000,,"Business, Recreation and Attractions Miscellaneous",Statewide,"Flying J: Ops","Flying J Wrntn","67.0 PL",,FMN,M,Business
467.875000,0.00000,WQOL519,"Businesses Retail",Statewide,"Aldi (Wentzville)","Aldi Wentzville","612 DPL",,FMN,M,Business
467.875000,0.00000,WQJR226,"Businesses Ronnoco Coffee",Statewide,Operations,"Ronnoco Coffee 1","67.0 PL",,FMN,M,Business
467.887500,0.00000,,"Businesses - Retail / Malls Retail - Bridgeton",Statewide,Menards,"Menards Brdgtn A","065 DPL",,FMN,RM,Business
467.887500,0.00000,,"Businesses Miscellaneous",Statewide,"Menards (Spencer Rd)","Menards StPeters","065 DPL",,FMN,M,Business
467.900000,0.00000,,"Businesses Businesses - Miscellaneous",Statewide,"Target (Backroom ops) (Fisze)","Target Fisze A","205 DPL",,FMN,M,Business
467.900000,0.00000,,"Businesses Retail",Statewide,"Target (Mexico Rd)","Target MexRd A","205 DPL",,FMN,M,Business
467.900000,0.00000,,"Businesses, Attractions and Recreation Businesses",Statewide,"Target (Arnold)","Target Arnold","205 DPL",,FMN,M,Business
467.900000,0.00000,WPZS270,"Hospitals Children's Mercy Hospital (Kansas City)",Statewide,Maintenance/Security,"CMH Ops H",,,FMN,M,Business
467.900000,0.00000,WNZU736,"Businesses Newspapers",Statewide,"Kansas City Star: Security - Dispatch [Expired 6/22]","KCStar SecurityD","CC 4|TG 2|SL 2",,DMR,M,Security
467.900000,0.00000,WQDA498,"University of Missouri (Columbia)",Boone,"Event Management (Docks) [Expired 7/15]","UMC Events 5","131 DPL",,FMN,M,Schools
467.900000,0.00000,WQEQ540,"Recreation and Attractions Hollywood St. Louis Casino and Hotel (Maryland Heights)",Statewide,"Floor Operations [Terminated 3/07]","Harrah StL 4","654 DPL",,FMN,M,Business
467.900000,0.00000,,"Recreation and Attractions Hollywood St. Louis Casino and Hotel (Maryland Heights)",Statewide,"Data (CSQ)","Harrah StL 5",,,Telm,M,Business
467.900000,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,retail,"SLG Retail 5","67.0 PL",,FMN,M,Business
467.900000,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,retail,"SLG Retail 6","136.5 PL",,FMN,M,Business
467.925000,0.00000,,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,"FOX Network - Audio ?","EC Fox Audio","82.5 PL",,FMN,M,Media
467.925000,0.00000,WNYI549,"Hospitals University Health KC 2301 Holmes",Statewide,"Disaster 2","UHKC Disaster 2","516 DPL",,FMN,M,"Emergency Ops"
467.925000,0.00000,,"Businesses, Media, Attractions and Recreation Springfield - Retail",Statewide,"Best Buy (Springfield)","Best Buy Spd1","506 DPL",,FMN,M,Business
467.925000,0.00000,,"Businesses Miscellaneous",Statewide,"Best Buy (MR Mall-St Peters)","BestBuy SP-A","506 DPL",,FMN,M,Business
467.925000,0.00000,,"Businesses, Attractions and Recreation Lucas Oil - Drag Boat Racing Series",Statewide,"Operations 2 (Ch 4)","LODB Ops 2 4 ","261 DPL",,FMN,M,Business
467.925000,0.00000,,"Businesses, Attractions and Recreation 'Branson'",Statewide,"retail ops (gas?, clothing)","467925 D311","311 DPL",,FMN,M,Business
467.925000,0.00000,,"Businesses - Retail / Malls Manchester - Retail",Statewide,"Best Buy (Manchester)","Best Buy Manch A","506 DPL",,FMN,M,Business
467.925000,0.00000,WQDF547,"Businesses Miscellaneous",Statewide,"Target: Alternative (Ch 3) (Mexico Rd)","Target 3 Mexico","155 DPL",,FMN,M,Business
467.925000,0.00000,,"Businesses - Retail / Malls Miscellaneous",Statewide,"Cotton's Ace Hardware","Cottons AceHrdwr","67.0 PL",,FMN,M,Business
467.925000,0.00000,WQQH833,"Businesses, Attractions and Recreation Miscellaneous",Statewide,"Cracker Barrel [Expired 12/22]","CrkrBarrel Herc2","67.0 PL",,FMN,M,Business
467.937500,0.00000,KNHN228,"Cape Girardeau County EMS (CCPA)","Cape Girardeau","EMS: Mobile Extenders","CCPA EMS MX1","141.3 PL",,FMNE,M,EMS-Tac
467.950000,0.00000,KMK409,"EMS Agencies","St. Louis","(Link to) EMS: Dispatch - Belleville (462.95R)","Abbott IL RF","210.7 PL",,FMN,F,"EMS Dispatch"
467.962500,0.00000,KWH479,"Northland Regional Ambulance District (NRAD)",Platte,"EMS: Mobile Extenders","NRAD EMS MX",,,FMN,M,EMS-Tac
467.987500,0.00000,WPJS429,"Northwest R 1 School District (High Ridge)",Jefferson,"Buses: Remote Receive Link [Expired 10/21]","NWR1 Sch RF2",CSQ,,FMN,M,Schools
467.987500,0.00000,KNHN228,"Cape Girardeau County EMS (CCPA)","Cape Girardeau","EMS: Mobile Extenders","CCPA EMS MX2",,,FMNE,M,EMS-Tac
468.112500,0.00000,KNHN228,"Cape Girardeau County EMS (CCPA)","Cape Girardeau","EMS: Mobile Extenders","CCPA EMS MX3","94.8 PL",,FMNE,M,EMS-Tac
468.175000,0.00000,,"Joachim-Plattin Township Ambulance District (Crystal City)",Jefferson,"EMS (reported in use at Festus)","JPTAD EMS",,,FMN,M,EMS-Tac
468.187500,0.00000,KNHN228,"Cape Girardeau County EMS (CCPA)","Cape Girardeau","EMS: Mobile Extenders","CCPA EMS MX4","192.8 PL",,FMNE,M,EMS-Tac
468.187500,0.00000,KB89511,"Stoddard County",Stoddard,"EMS: Mobile Extenders","Stoddard EMS MX ",,,FMN,M,EMS-Tac
468.337500,0.00000,WQWU267,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,"(OLD) Operations","EC Ops 7","654 DPL",,FMN,M,Business
468.425000,0.00000,WQVM585,"Businesses Miscellaneous",Statewide,"Cardinal Health: Ops","CardHealth Ops A","CC 2|TG *|SL *",,DMRE,BM,Business
468.487500,0.00000,,"Sports Venues Busch Stadium III / St. Louis Cardinals",Statewide,"Fox Sports Midwest ?","FSM Audio 1","88.5 PL",,FMN,M,Media
468.500000,0.00000,,"Mountain Grove",Wright,"MoSHP/WRICOM Link or Extender","MGrove RF Link C","94.8 PL",,FMN,F,Multi-Dispatch
468.712500,0.00000,WPWI969,"Businesses, Attractions and Recreation Bodine Aluminum Company (Troy)",Statewide,"Emergency / Back-Up Channel [Expired 11/22]","TMMM Emergency",,,FMN,M,Business
468.775000,0.00000,WQDY940,"Businesses, Attractions and Recreation TG Missouri Corporation - Toyota Plant (Perryville)",Statewide,"Service Deparment","Toyota Perryv 2","306 DPL",,FMN,M,Business
468.812500,0.00000,WQKA763,"Airports - Other Airlines",Statewide,"Tac Air: Line Service Staff","KSUS Tac Air 3",,,FMN,M,Business
468.837500,0.00000,WQRM718,"Businesses Soulard Miscellaneous",Statewide,"YRC Freight: Loading Ops","YRC Freight A","351 DPL",,FMN,M,Business
468.837500,0.00000,WPDM680,"St. Louis Community Colleges (STLCC)","St. Louis","Operations (countywide)","StLCC Port 3",,,FMN,M,Schools
468.837500,0.00000,KWX310,"Sports Venues Busch Stadium III / St. Louis Cardinals",Statewide,"Fox Sports Midwest ? (Audio/Video production)","FSM Audio 2","88.5 PL",,FMN,M,Media
468.837500,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,retail,"SLG Retail 7","155 DPL",,FMN,M,Business
468.875000,0.00000,WQTW239,"St. Louis Metropolitan Sewer District (MSD)","St. Louis","Lemay Dump Station, UV Blding","MSD Lemay 4",,,Telm,F,Data
469.087500,0.00000,WQWU267,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,"Operations (in use)","EC Ops H",,,FMN,M,Business
469.087500,0.00000,WQWU267,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,"(OLD) Guest Services? (runners, tables, kegs, ticketing) (possible R on 464.0875)","EC Ops 9","654 DPL",,FMN,M,Business
469.112500,0.00000,,"Recreation and Attractions Miscellaneous",Statewide,"Dave and Busters: Management/Service/Gaming","DB MH Mgr/Srvc","413 DPL",,FMN,M,Business
469.150000,0.00000,,"Sports Venues Busch Stadium III / St. Louis Cardinals",Statewide,"EMS/First Aid: Ops/Cart (unk input, not 464.15)","BS EMS/F-A","210.7 PL",,FMN,RM,"EMS Dispatch"
469.262500,0.00000,,"Businesses, Media, Attractions and Recreation Retail - Joplin",Statewide,"Hobby Lobby (Joplin)","Hobby Lobby Jop ","186.2 PL",,FMN,M,Business
469.262500,0.00000,WPDM680,"St. Louis Community Colleges (STLCC)","St. Louis","Operations (countywide)","StLCC Port 4",,,FMN,M,Schools
469.362500,0.00000,WQWU267,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,"(OLD) Supervisors","EC Suprvisr","654 DPL",,FMN,M,Business
469.362500,0.00000,WQWU267,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,Operations,"EC Ops G","223 DPL",,FMN,M,Business
469.487500,0.00000,,"Businesses Miscellaneous",Statewide,"Target (all KC Metro stores; Ch 4)","Target KC Ch 4",,,FMN,M,Business
469.487500,0.00000,,"Businesses, Attractions and Recreation Lucas Oil Productions - MAV TV",Statewide,"Lucas 9 (Ch 9)","MAV 9","77.0 PL",,FMN,M,Business
469.500000,0.00000,WQPJ313,"Businesses, Attractions and Recreation Lucas Oil - Drag Boat Racing Series",Statewide,"Rescue (Ch 5)","LODB Rescue 5","261 DPL",,FMN,M,Business
469.500000,0.00000,,"Recreation and Attractions Hollywood St. Louis Casino and Hotel (Maryland Heights)",Statewide,"Floor Operations","Harrah StL 2","67.0 PL",,FM,M,Business
469.500000,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,retail,"SLG Retail 8",CSQ,,FMN,M,Business
469.500000,0.00000,,"Recreation and Attractions Miscellaneous",Statewide,"Dave and Busters: Bar Ops","DB MH BarOps","506 DPL",,FMN,M,Business
469.537500,0.00000,,"Businesses - Retail / Malls St. Louis Galleria (Richmond Heights)",Statewide,retail,"SLG Retail 9","743 DPL",,FMN,M,Business
469.550000,0.00000,,"Businesses, Recreation and Attractions Holcim US (Clarksville)",Statewide,"Energis 1 [Ch 5]","Holcim 5","606 DPL",,FMN,M,Business
469.550000,0.00000,,"Businesses Miscellaneous",Statewide,"scrapyard (off of McKinley Bridge)","469.55 D115","115 DPL",,FMN,M,Business
469.550000,0.00000,,"Sports Venues Busch Stadium III / St. Louis Cardinals",Statewide,"Operations (Concourse 14) (2017)","BS 469.55","114.8 PL",,FMN,M,Business
469.562500,0.00000,,"Businesses, Attractions and Recreation Miscellaneous",Statewide,"Pilot Truck Stop","Pilot Sullivan B","67.0 PL",,FMN,M,Business
469.637500,0.00000,KD23229,"Attractions and Recreation Forest Park",Statewide,"Hot Air Balloon Ops (Balloon Glow Coordination)","FP H/A Balln",CSQ,,FMN,M,Business
469.737500,0.00000,WQWU267,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,"(OLD) Building Ops (trash collection, etc) (possible R on 464.7375)","EC BldgOps","654 DPL",,FMN,M,Business
469.737500,0.00000,WQWU267,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,Operations,"EC Ops F","466 DPL",,FMN,M,Business
470.100000,0.00000,,"Sports Venues Enterprise Center (St. Louis Blues)",Statewide,"Video Production (constant carrier)","EC VideoProd",CSQ,,FMN,M,Media
470.100000,0.00000,,"Sports Venues Busch Stadium III / St. Louis Cardinals",Statewide,"In-House Video Production Crews","BS Video 2","82.5 PL",,FM,M,Media
518.400000,0.00000,,"Businesses Service Companies",Statewide,"The Columns Banquet Center - St. Charles, MO",Columns,CSQ,,FMN,M,Business
518.975000,0.00000,,"Businesses - Miscellaneous Miscellaneous",Statewide,"Faith Church St. Louis - Earth City Campus (Sennheiser - Microphones)",FaithChurchA,CSQ,,FMN,F,Business
521.000000,0.00000,,"Businesses - Miscellaneous Miscellaneous",Statewide,"Faith Church St. Louis - Earth City Campus (Sennheiser - Microphones)",FaithChurchB,CSQ,,FMN,F,Business
764.006250,794.00625,,"Common/Shared 700 MHz Interop",Statewide,"Low Power 1","MO 700 LP-1",,,FMN,RM,Interop
764.018750,794.01875,,"Common/Shared 700 MHz Interop",Statewide,"Low Power 2","MO 700 LP-2",,,FMN,RM,Interop
764.031250,794.03125,,"Common/Shared 700 MHz Interop",Statewide,"Low Power 3","MO 700 LP-3",,,FMN,RM,Interop
764.043750,794.04375,,"Common/Shared 700 MHz Interop",Statewide,"Low Power 4","MO 700 LP-4",,,FMN,RM,Interop
769.006250,799.00625,WQPS519,"St. Louis (City) Fire / EMS","St. Louis","Fire: Vehicular Repeater - Command A [TG 10214]","STLFD DVRS A CMD","293 NAC",,P25,RM,Fire-Tac
769.043750,799.04375,WQPS519,"St. Louis (City) Fire / EMS","St. Louis","Fire: Vehicular Repeater - Command B [TG 10215]","STLFD DVRS B CMD","293 NAC",,P25,RM,Fire-Tac
769.056250,0.00000,WQFX336,"St. Louis (City) Metropolitan Police (SLMPD)","St. Louis","Interop (2W portables) (was 764.05625)","SLMPD Interop 1 ",,,P25,M,Interop
769.068750,0.00000,WQFX336,"St. Louis (City) Metropolitan Police (SLMPD)","St. Louis","Interop (2W portables) (was 764.06875)","SLMPD Interop 2",,,P25,M,Interop
769.106250,799.10625,WQPS519,"St. Louis (City) Fire / EMS","St. Louis","Fire: Vehicular Repeater - Command C [TG 10216]","STLFD DVRS C CMD","293 NAC",,P25,RM,Fire-Tac
769.143750,799.14375,WRZS900,Joplin,Jasper,"Low use backup Interop [7TAC51]","700 Interop 1",,,FMN,RM,Interop
769.156250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Andrew,"Site: 100 Andrew Co 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.156250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Barry,"Site: 076 Shell Knob 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.156250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Bollinger,"Site: 046 Marble Hill 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.156250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Boone,"Site: 047 Columbia 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.156250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Crawford,"Site: 034 Leasburg 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.156250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Dallas,"Site: 085 Buffalo 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.156250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Pettis,"Site: 051 Sedalia 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.156250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Itinerant,"Site: 099 Pepro - Trailer",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Nodaway,"Site: 062 Maryville 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Pemiscot,"Site: 049 Caruthersville 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Ray,"Site: 068 Richmond 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Scotland,"Site: 898 Memphis Site 98",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Taney,"Site: 071 Hollister 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Barton,"Site: 064 Liberal 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)","Cape Girardeau","Site: 033 Cape Girardeau 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Crawford,"Site: 042 Steeleville 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Dallas,"Site: 059 Bennett Springs 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Howell,"Site: 041 West Plains 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Jackson,"Site: 086 Lee's Summit 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Linn,"Site: 060 Brookfield 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.168750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Audrain,"Site: 065 Vandalia 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.181250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Lafayette,"Site: 087 Odessa 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.181250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Lewis,"Site: 044 Canton 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.181250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Miller,"Site: 058 Tuscumbia 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.181250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Stone,"Site: 078 Lampe 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.181250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Itinerant,"Site: 998 Trailer 1 Site 98",n/a,n/a,n/a,"Project 25",RM,TRS
769.187500,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Bollinger,"Site: 046 Marble Hill 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Cedar,"Site: 090 Cedar Springs 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Dunklin,"Site: 057 Kennett 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Franklin,"Site: 035 St Clair 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Howard,"Site: 093 Fayette 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Miller,"Site: 061 Bagnell 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Newton,"Site: 063 Neosho 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Ozark,"Site: 047 Gainsville 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Putnam,"Site: 080 Unionville 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Ray,"Site: 068 Richmond 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Texas,"Site: 048 Houston 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.193750,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Worth,"Site: 079 Grant City 700",n/a,n/a,n/a,"Project 25",RM,TRS
769.206250,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Washington,"Site: 059 Washington County 700",n/a,n/a,n/a,"Project 25",RM,TRS
